panic_id,incident_time,latitude,longitude
"86,214","5/7/2024, 14:20",-26.19,28.02
"86,220","5/7/2024, 15:22",-25.7,28.28
"86,216","5/7/2024, 14:40",-26.18,28.15
"86,232","5/7/2024, 21:21",-25.64,27.79
"86,235","5/7/2024, 22:34",-27.38,31.61
"86,222","5/7/2024, 15:39",-26.31,27.69
"86,238","5/7/2024, 23:28",-29.92,30.88
"86,240","6/7/2024, 00:17",-26.17,28.01
"86,241","6/7/2024, 00:42",-30.53,27.37
"84,217","6/6/2024, 09:50",-26.15,27.93
"84,452","9/6/2024, 13:31",-26.29,27.91
"86,176","5/7/2024, 00:54",-29.52,31.2
"88,219","25/7/2024, 12:21",-26.26,27.94
"90,146","29/7/2024, 08:47",-26.47,27.86
"92,071","6/8/2024, 23:39",-29.86,31.02
"93,846","21/8/2024, 22:58",12.99,77.7
"95,512","3/9/2024, 21:52",-28.7,24.73
"96,227","10/9/2024, 08:11",-34.07,18.63
"97,795","20/9/2024, 21:09",-32.98,27.88
"96,359","10/9/2024, 13:48",-29.76,30.66
"99,429","2/10/2024, 00:11",-28.66,32.02
"99,726","3/10/2024, 02:23",-26.25,27.85
"101,371","14/10/2024, 11:51",-25.78,28.19
"102,982","26/10/2024, 16:03",-32.96,27.92
"104,701","8/11/2024, 11:21",-25.75,28.43
"106,445","22/11/2024, 08:23",-25.7,28.42
"84,133","5/6/2024, 01:22",-28.05,30.36
"84,453","9/6/2024, 14:01",-29.13,26.15
"75,742","18/2/2024, 08:46",-26.46,27.84
"86,174","4/7/2024, 23:45",-29.58,30.34
"84,861","15/6/2024, 20:55",-26.08,28.02
"84,532","10/6/2024, 14:32",-25.78,28.28
"88,220","25/7/2024, 12:25",-25.92,28.15
"90,147","29/7/2024, 08:49",-33.98,18.46
"92,074","7/8/2024, 04:35",-26.22,29.29
"93,848","22/8/2024, 00:09",-29.34,31.28
"95,513","3/9/2024, 22:08",-26.41,27.83
"96,228","10/9/2024, 08:32",-34.06,18.45
"96,313","10/9/2024, 11:35",-25.08,30.45
"96,358","10/9/2024, 13:46",-26.07,27.92
"97,796","20/9/2024, 21:16",-23.91,29.46
"84,577","11/6/2024, 10:06",-25.68,28.17
"96,229","10/9/2024, 08:37",-34.1,18.86
"99,430","2/10/2024, 01:33",-23.5,29.69
"99,727","3/10/2024, 02:39",-26.11,29.23
"101,372","14/10/2024, 12:01",-26.13,28.27
"102,970","26/10/2024, 15:16",-26.33,28.15
"104,702","8/11/2024, 11:24",-26.7,27.88
"84,621","11/6/2024, 23:28",-26,27.94
"96,231","10/9/2024, 08:44",-34.06,18.45
"106,446","22/11/2024, 08:33",-26.01,28.19
"79,374","25/3/2024, 07:00",-26.13,28.11
"84,697","13/6/2024, 09:49",-23.9,29.45
"84,030","4/6/2024, 03:26",-30.53,27.37
"86,183","5/7/2024, 07:31",-27.64,27.19
"88,221","25/7/2024, 12:27",-26.26,27.88
"90,149","29/7/2024, 08:51",-23.88,29.47
"92,075","7/8/2024, 06:19",-26.03,28.26
"92,109","7/8/2024, 11:01",-26.09,29.22
"92,117","7/8/2024, 11:38",-26.13,28.13
"92,078","7/8/2024, 06:41",-30.74,30.45
"92,205","7/8/2024, 18:54",-27.91,31.65
"92,102","7/8/2024, 10:09",-26.02,29.18
"92,081","7/8/2024, 07:09",-30.79,30.13
"92,103","7/8/2024, 10:21",-25.98,28.25
"92,082","7/8/2024, 07:14",-26,28.21
"92,169","7/8/2024, 15:38",-33.96,22.47
"92,184","7/8/2024, 16:48",-29.98,30.93
"92,122","7/8/2024, 11:43",-25.79,28.28
"92,135","7/8/2024, 12:26",-26.08,28.02
"92,158","7/8/2024, 14:37",-30.53,27.37
"92,123","7/8/2024, 11:44",-26.03,29.19
"92,189","7/8/2024, 17:05",-25.64,27.79
"92,129","7/8/2024, 12:10",-26.12,29.25
"92,146","7/8/2024, 13:15",-28.41,32.19
"92,085","7/8/2024, 08:11",-29.91,30.88
"92,130","7/8/2024, 12:17",-33.96,22.47
"92,185","7/8/2024, 16:54",-26.15,28.04
"92,100","7/8/2024, 10:06",-26.19,27.98
"92,140","7/8/2024, 12:42",-25.99,28.2
"92,150","7/8/2024, 14:07",-28.41,32.19
"92,132","7/8/2024, 12:22",-26.21,28.04
"92,151","7/8/2024, 14:20",-34.41,19.18
"92,144","7/8/2024, 12:58",-30.78,30.37
"92,203","7/8/2024, 18:25",-29.84,30.92
"92,208","7/8/2024, 19:05",-28.41,32.19
"92,190","7/8/2024, 17:13",-29.75,31.06
"92,206","7/8/2024, 19:00",-34.16,18.99
"84,031","4/6/2024, 03:35",-29.91,30.9
"84,455","9/6/2024, 14:35",-26.29,27.82
"82,149","4/5/2024, 17:49",-25.7,28.28
"86,212","5/7/2024, 14:09",-28.75,32.05
"88,222","25/7/2024, 12:29",-26,27.94
"90,150","29/7/2024, 08:55",-34.05,18.67
"92,076","7/8/2024, 06:34",-29.69,30.17
"93,850","22/8/2024, 00:36",-26.29,27.96
"95,514","3/9/2024, 22:10",-23.94,31.03
"86,234","5/7/2024, 22:10",-25.49,28.09
"96,230","10/9/2024, 08:44",-26.15,27.92
"97,797","20/9/2024, 21:31",-29.51,31.23
"96,360","10/9/2024, 14:02",-33.85,25.63
"86,259","6/7/2024, 13:34",-34,22.38
"88,354","25/7/2024, 17:40",-26,28.07
"99,431","2/10/2024, 01:49",-22.96,30.41
"99,728","3/10/2024, 02:57",-29.13,26.21
"101,373","14/10/2024, 12:03",-34.05,18.67
"102,983","26/10/2024, 16:41",-27.95,26.79
"104,703","8/11/2024, 11:26",-25.75,28.19
"106,447","22/11/2024, 09:16",-28.75,32.05
"84,033","4/6/2024, 05:02",-25.87,28.2
"84,456","9/6/2024, 15:20",-26.21,28
"86,187","5/7/2024, 08:47",-26.01,28.19
"88,223","25/7/2024, 12:32",-26.26,27.88
"90,151","29/7/2024, 08:57",-23.88,29.47
"84,495","10/6/2024, 08:57",-25.89,28.23
"83,586","27/5/2024, 13:32",-25.78,28.27
"79,221","22/3/2024, 16:03",-26.29,27.72
"92,077","7/8/2024, 06:34",-34.02,18.62
"95,515","3/9/2024, 22:50",-33.1,18.05
"82,977","17/5/2024, 11:52",-26.25,27.86
"84,583","11/6/2024, 11:26",-23.9,29.5
"96,315","10/9/2024, 11:44",-26.07,28.07
"97,799","20/9/2024, 21:38",-33.95,18.51
"99,432","2/10/2024, 02:42",-34.01,25.67
"99,729","3/10/2024, 03:26",-29.75,31.04
"101,374","14/10/2024, 12:13",40.56,14.22
"102,984","26/10/2024, 16:48",-27.95,26.79
"84,589","11/6/2024, 14:15",-25.78,28.35
"104,704","8/11/2024, 11:40",-33.99,18.72
"106,448","22/11/2024, 09:17",-26.31,28.13
"84,592","11/6/2024, 16:18",-26.11,28.32
"84,713","13/6/2024, 13:36",-26.04,28.19
"84,034","4/6/2024, 05:14",-29.92,30.99
"84,457","9/6/2024, 15:54",-26.32,28.1
"86,188","5/7/2024, 09:04",-26.19,28.04
"88,224","25/7/2024, 12:33",-33.94,18.46
"90,152","29/7/2024, 08:58",-29.85,31.03
"92,079","7/8/2024, 06:41",-34.02,18.62
"93,857","22/8/2024, 07:49",-33.87,18.69
"95,516","3/9/2024, 23:18",-29.86,31.02
"97,801","20/9/2024, 21:42",-29.88,30.28
"96,362","10/9/2024, 14:12",-26.34,28.18
"99,433","2/10/2024, 04:10",-27.43,32.07
"99,730","3/10/2024, 03:47",-26.11,29.23
"101,375","14/10/2024, 12:18",-26.1,29.43
"102,985","26/10/2024, 17:01",-27.95,26.79
"104,705","8/11/2024, 11:41",-26.19,27.8
"106,449","22/11/2024, 09:22",-26.31,28.13
"84,035","4/6/2024, 05:15",-27.43,32.07
"84,458","9/6/2024, 15:59",-26.31,28.1
"86,189","5/7/2024, 09:14",-26.19,28.04
"88,225","25/7/2024, 12:38",-25.85,28.18
"90,153","29/7/2024, 09:01",-29.82,30.63
"92,080","7/8/2024, 07:01",-29.69,30.17
"93,859","22/8/2024, 08:13",-34.02,20.44
"93,875","22/8/2024, 10:02",-26.2,28.04
"93,860","22/8/2024, 08:34",-25.47,31.18
"93,876","22/8/2024, 10:04",-26.06,28.07
"93,886","22/8/2024, 11:42",-27.01,29.87
"93,909","22/8/2024, 13:52",-29.86,31.03
"93,863","22/8/2024, 08:54",-26.17,28.26
"93,897","22/8/2024, 12:38",-25.76,28.19
"93,920","22/8/2024, 15:26",-25.76,28.21
"93,898","22/8/2024, 12:39",-26.32,28.1
"93,865","22/8/2024, 09:00",-25.17,29.4
"93,955","22/8/2024, 19:31",-34.8,20.05
"93,867","22/8/2024, 09:08",-29.93,31
"95,517","3/9/2024, 23:23",-26.03,28.01
"93,869","22/8/2024, 09:25",-25.16,29.39
"93,938","22/8/2024, 17:40",-33.92,18.44
"93,870","22/8/2024, 09:28",-25.16,29.39
"93,918","22/8/2024, 14:52",-25.82,28.29
"93,872","22/8/2024, 09:43",-30.28,30.76
"93,952","22/8/2024, 19:17",-25.86,28.1
"93,904","22/8/2024, 13:15",-33.56,18.49
"93,905","22/8/2024, 13:37",-25.79,28.28
"93,882","22/8/2024, 11:04",-26.09,28.01
"93,959","22/8/2024, 19:59",-26.26,27.94
"93,947","22/8/2024, 18:47",-29.89,30.29
"93,954","22/8/2024, 19:26",-26.18,27.89
"93,961","22/8/2024, 20:17",-29.11,26.22
"93,956","22/8/2024, 19:31",-25.76,28.24
"93,958","22/8/2024, 19:54",-26.12,28.08
"93,964","22/8/2024, 21:22",-26.12,29.25
"93,965","22/8/2024, 21:34",-25.79,28.3
"84,038","4/6/2024, 06:31",-28.74,31.89
"84,459","9/6/2024, 16:00",-26.31,28.1
"86,190","5/7/2024, 09:23",-24.64,30.12
"88,226","25/7/2024, 12:39",-32.78,26.85
"90,154","29/7/2024, 09:02",-26.94,29.25
"92,083","7/8/2024, 07:18",-29.19,26.26
"93,861","22/8/2024, 08:43",-25.99,25.7
"95,518","3/9/2024, 23:43",-26.42,28.1
"97,802","20/9/2024, 21:43",-27.01,29.87
"99,435","2/10/2024, 05:35",-28.74,31.89
"99,731","3/10/2024, 03:48",-26.11,29.23
"101,376","14/10/2024, 12:20",-26.16,28.15
"102,986","26/10/2024, 17:07",-25.64,27.78
"104,707","8/11/2024, 11:56",-26.97,29.25
"106,450","22/11/2024, 10:08",-26.09,27.91
"97,911","21/9/2024, 18:02",-26,28.07
"97,988","22/9/2024, 12:02",-26.02,28.09
"99,741","3/10/2024, 06:01",-26.26,27.92
"98,203","24/9/2024, 11:46",-25.66,28.27
"84,039","4/6/2024, 06:32",-25.67,27.24
"84,460","9/6/2024, 16:03",-26.02,28.01
"86,191","5/7/2024, 09:30",-23.89,30.27
"88,227","25/7/2024, 12:39",-26.15,28.43
"90,155","29/7/2024, 09:07",-34.05,18.67
"92,084","7/8/2024, 07:55",-33.87,18.69
"93,862","22/8/2024, 08:46",-25.99,25.7
"95,521","4/9/2024, 01:31",-33.1,18.05
"96,310","10/9/2024, 11:20",-26.41,28.11
"97,803","20/9/2024, 21:44",-29.85,31.02
"99,436","2/10/2024, 05:44",-25.44,28.12
"99,732","3/10/2024, 03:53",-26.11,29.23
"101,377","14/10/2024, 12:25",-26.17,28.1
"102,987","26/10/2024, 17:13",-27.95,26.79
"104,708","8/11/2024, 12:12",-25.78,28.28
"106,451","22/11/2024, 10:37",-32.38,22.52
"84,042","4/6/2024, 07:49",-26.69,27.09
"84,461","9/6/2024, 16:04",-26.27,28.1
"86,192","5/7/2024, 09:56",-29.84,31.04
"88,228","25/7/2024, 12:44",-26.18,28.12
"90,156","29/7/2024, 09:11",-33.98,18.47
"92,086","7/8/2024, 08:30",-25.73,28.42
"93,864","22/8/2024, 08:54",-26.06,28.11
"95,524","4/9/2024, 03:20",-22.99,30.47
"96,316","10/9/2024, 11:46",-25.83,29.2
"97,804","20/9/2024, 21:47",-26.38,27.85
"99,437","2/10/2024, 06:51",-29.8,30.63
"99,733","3/10/2024, 04:00",-29.96,30.87
"101,378","14/10/2024, 12:43",-33.92,18.42
"102,988","26/10/2024, 17:17",-25.79,28.2
"104,709","8/11/2024, 12:15",-25.78,28.28
"106,452","22/11/2024, 10:50",-24.92,27.15
"84,065","4/6/2024, 10:49",-25.86,28.18
"84,462","9/6/2024, 16:05",-26.26,28.09
"86,193","5/7/2024, 09:57",-26.16,27.8
"88,229","25/7/2024, 12:46",-32.78,26.85
"90,157","29/7/2024, 09:12",-28.53,28.81
"92,087","7/8/2024, 08:44",-23.94,31.03
"93,866","22/8/2024, 09:05",-26.65,27.98
"95,527","4/9/2024, 05:10",-29.83,31.02
"96,317","10/9/2024, 11:54",-29.08,26.16
"99,438","2/10/2024, 06:51",-25.68,28.19
"99,734","3/10/2024, 04:50",-26.74,27.04
"101,379","14/10/2024, 13:03",-26.26,27.94
"102,989","26/10/2024, 17:58",-15.4,28.27
"104,710","8/11/2024, 12:43",-25.75,28.17
"106,454","22/11/2024, 11:07",-27.77,30.8
"97,800","20/9/2024, 21:39",-26.03,29.2
"97,915","21/9/2024, 18:09",-33.96,25.61
"98,343","25/9/2024, 11:30",-27.38,31.62
"98,048","23/9/2024, 10:05",-24.81,28.18
"96,363","10/9/2024, 14:20",-31.16,28.87
"84,218","6/6/2024, 10:13",-28.75,32.11
"84,463","9/6/2024, 16:06",-26.26,28.08
"86,194","5/7/2024, 10:05",25.37,86.16
"88,230","25/7/2024, 12:49",-26.05,28.06
"90,158","29/7/2024, 09:12",-33.98,18.47
"92,088","7/8/2024, 08:54",-33.97,18.47
"78,207","11/3/2024, 16:13",-26.2,27.82
"84,370","8/6/2024, 09:04",-25.98,28.09
"93,868","22/8/2024, 09:19",-24.98,31.22
"95,530","4/9/2024, 07:17",-25.76,28.2
"97,798","20/9/2024, 21:36",-26.16,27.92
"99,439","2/10/2024, 06:56",-29.77,30.66
"99,735","3/10/2024, 05:10",-34,18.69
"97,920","21/9/2024, 18:21",-33.97,25.64
"98,211","24/9/2024, 12:04",-27.01,29.87
"101,380","14/10/2024, 13:08",-26.33,27.86
"97,923","21/9/2024, 18:27",-33.98,25.66
"102,990","26/10/2024, 18:02",-31.9,26.88
"104,711","8/11/2024, 12:46",-25.83,28.32
"106,455","22/11/2024, 11:08",-26.19,27.83
"97,925","21/9/2024, 18:29",-33.98,25.66
"97,929","21/9/2024, 18:35",-33.98,25.66
"98,276","24/9/2024, 21:41",-27.01,29.87
"97,983","22/9/2024, 10:36",-26.01,28.04
"84,219","6/6/2024, 10:23",-25.68,28.14
"84,464","9/6/2024, 16:07",-26.27,28.07
"86,195","5/7/2024, 10:07",25.37,86.16
"88,231","25/7/2024, 12:50",-33.93,18.63
"90,159","29/7/2024, 09:14",-34.01,18.68
"92,089","7/8/2024, 09:05",-31.9,26.87
"93,871","22/8/2024, 09:36",-34,18.68
"95,532","4/9/2024, 07:23",-33.1,18.05
"97,805","20/9/2024, 21:57",-29.13,19.39
"99,440","2/10/2024, 07:03",-25.75,28.21
"99,736","3/10/2024, 05:14",26.03,-28.94
"101,381","14/10/2024, 13:14",-25.66,27.2
"102,991","26/10/2024, 18:05",-27.95,26.79
"104,712","8/11/2024, 12:54",-33.91,18.6
"106,456","22/11/2024, 11:23",-29.66,26.18
"84,221","6/6/2024, 10:26",-22.97,30.46
"84,465","9/6/2024, 16:08",-26.27,28.06
"86,196","5/7/2024, 10:09",-26.16,27.8
"88,232","25/7/2024, 12:52",-26.26,28
"90,160","29/7/2024, 09:14",-34.01,18.68
"92,090","7/8/2024, 09:07",-31.9,26.87
"93,873","22/8/2024, 09:44",-26,28.13
"95,533","4/9/2024, 07:59",-27.98,26.72
"97,814","20/9/2024, 23:26",-26.31,28.19
"99,442","2/10/2024, 07:11",-25.41,28.28
"99,443","2/10/2024, 07:12",-27.43,32.07
"99,496","2/10/2024, 09:51",-26.67,27.93
"101,382","14/10/2024, 13:14",-25.66,27.2
"99,446","2/10/2024, 07:18",-26.84,26.68
"102,993","26/10/2024, 18:15",-30.74,30.45
"99,470","2/10/2024, 08:32",-34.03,18.45
"103,002","26/10/2024, 20:23",-26.25,28.03
"99,475","2/10/2024, 08:46",-25.65,28.53
"104,715","8/11/2024, 12:59",-33,27.92
"99,511","2/10/2024, 10:33",-28.76,31.9
"102,996","26/10/2024, 19:30",-34.02,18.58
"99,479","2/10/2024, 08:56",-25.65,28.53
"99,519","2/10/2024, 11:21",-26.67,27.93
"103,009","26/10/2024, 21:36",-29.21,26.83
"102,997","26/10/2024, 19:46",-33.96,18.46
"102,999","26/10/2024, 20:01",-26.23,26.22
"99,480","2/10/2024, 08:59",-25.79,28.28
"103,010","26/10/2024, 21:40",-28.76,24.74
"103,016","26/10/2024, 22:14",-26.24,28.02
"99,524","2/10/2024, 11:34",-26.13,28.05
"103,000","26/10/2024, 20:17",-25.9,25.57
"103,005","26/10/2024, 20:33",-29.21,26.83
"103,022","26/10/2024, 22:55",-33.37,18.7
"103,017","26/10/2024, 22:20",-26.1,27.76
"103,012","26/10/2024, 21:48",-29.12,26.22
"103,019","26/10/2024, 22:35",-29.43,31.23
"103,014","26/10/2024, 22:07",-30.74,30.45
"103,023","26/10/2024, 22:58",-26.09,27.87
"78,764","16/3/2024, 21:21",-25.42,28.14
"84,466","9/6/2024, 16:11",-26.26,28.02
"86,197","5/7/2024, 10:18",25.37,86.16
"88,233","25/7/2024, 12:53",-26.26,28
"90,161","29/7/2024, 09:15",-26.85,26.7
"92,091","7/8/2024, 09:09",-25.66,28.14
"93,874","22/8/2024, 09:57",-25.7,28.31
"95,534","4/9/2024, 08:05",-29.93,30.96
"96,365","10/9/2024, 14:26",-29.82,30.83
"97,816","20/9/2024, 23:39",-25.42,28.73
"99,441","2/10/2024, 07:11",-25.41,28.28
"99,737","3/10/2024, 05:26",-31.77,28.63
"101,383","14/10/2024, 13:21",-26.26,27.94
"102,992","26/10/2024, 18:15",-30.74,30.45
"104,716","8/11/2024, 13:05",-25.78,28.06
"106,457","22/11/2024, 11:40",-27.92,26.82
"84,223","6/6/2024, 10:51",-34.03,18.48
"84,467","9/6/2024, 16:11",-26.26,28.01
"86,199","5/7/2024, 10:55",-24.75,29.86
"88,234","25/7/2024, 12:54",-32.78,26.85
"90,162","29/7/2024, 09:15",-29.85,30.86
"92,092","7/8/2024, 09:10",-31.9,26.87
"93,877","22/8/2024, 10:12",-28.32,24.22
"95,535","4/9/2024, 08:18",-33.87,18.69
"99,444","2/10/2024, 07:12",-29.97,30.85
"99,738","3/10/2024, 05:41",-26.74,27.04
"102,994","26/10/2024, 18:16",-33.91,18.42
"106,458","22/11/2024, 11:48",-26.11,28
"101,415","14/10/2024, 18:07",-26.17,27.89
"101,426","14/10/2024, 20:33",-26.12,28.02
"101,386","14/10/2024, 14:00",-33.98,22.46
"101,439","14/10/2024, 22:00",-26.22,27.95
"101,398","14/10/2024, 16:08",-29.67,31.04
"101,421","14/10/2024, 18:56",-26.15,28.03
"101,427","14/10/2024, 20:35",-34.01,18.46
"101,385","14/10/2024, 13:58",-26.32,27.82
"101,394","14/10/2024, 15:17",-26.12,27.91
"101,424","14/10/2024, 19:48",-26.09,28.69
"101,411","14/10/2024, 17:54",-26.05,28.03
"101,440","14/10/2024, 22:03",-28.75,32.05
"101,422","14/10/2024, 18:58",-25.66,27.2
"101,428","14/10/2024, 20:48",-26.2,27.92
"101,438","14/10/2024, 21:59",-25.83,28.14
"84,226","6/6/2024, 11:13",-25.68,28.14
"84,469","9/6/2024, 16:25",-25.62,27.27
"86,200","5/7/2024, 11:00",-33.93,18.86
"88,235","25/7/2024, 12:56",-26.16,27.78
"90,163","29/7/2024, 09:16",-29.82,30.63
"92,093","7/8/2024, 09:13",-31.9,26.87
"93,878","22/8/2024, 10:21",-32.34,28.07
"95,538","4/9/2024, 08:23",-29.83,30.86
"96,366","10/9/2024, 14:29",-34.1,18.86
"99,445","2/10/2024, 07:16",-25.73,28.2
"96,400","10/9/2024, 18:45",-33.95,18.49
"97,817","20/9/2024, 23:44",-25.61,27.18
"99,739","3/10/2024, 05:43",-26,27.98
"96,401","10/9/2024, 18:47",-30.03,30.89
"101,387","14/10/2024, 14:00",-28.75,24.78
"96,402","10/9/2024, 18:47",-28.53,28.8
"102,995","26/10/2024, 18:19",-26.2,28.03
"106,459","22/11/2024, 11:52",-33.84,18.71
"96,372","10/9/2024, 15:43",-26.33,27.83
"96,415","10/9/2024, 19:30",-26.09,28.06
"96,417","10/9/2024, 19:49",-34.1,18.87
"96,385","10/9/2024, 17:55",-29.95,30.89
"96,396","10/9/2024, 18:42",-26.07,27.84
"84,227","6/6/2024, 11:14",-34.03,18.48
"84,470","9/6/2024, 16:59",-28.73,31.88
"86,204","5/7/2024, 12:05",-26.16,28.28
"88,236","25/7/2024, 13:06",-33.85,18.7
"90,164","29/7/2024, 09:16",-29.85,30.86
"82,454","9/5/2024, 01:00",-26.23,28.21
"92,274","8/8/2024, 07:37",-23.9,29.53
"93,879","22/8/2024, 10:45",-25.68,27.33
"95,540","4/9/2024, 08:37",-25.64,28.53
"97,818","21/9/2024, 00:12",-26.33,27.69
"99,447","2/10/2024, 07:22",-29.65,31
"92,493","9/8/2024, 11:44",-26.15,27.96
"99,740","3/10/2024, 05:51",-26.15,28.19
"101,388","14/10/2024, 14:36",-26.08,28.19
"102,998","26/10/2024, 19:49",-26.4,27.88
"106,461","22/11/2024, 12:34",-26.27,27.83
"92,538","9/8/2024, 21:32",-34.04,18.36
"104,815","9/11/2024, 09:43",-26.23,28.01
"84,228","6/6/2024, 11:18",-25.68,28.14
"79,279","23/3/2024, 09:07",-26.29,28.06
"83,809","31/5/2024, 01:01",-26.02,28.1
"84,766","14/6/2024, 09:42",-25.72,28.23
"86,205","5/7/2024, 12:07",-26.06,28.09
"88,238","25/7/2024, 13:09",-33.73,18.97
"90,165","29/7/2024, 09:21",-26.71,27.87
"92,094","7/8/2024, 09:51",-33.85,18.64
"99,448","2/10/2024, 07:23",-26.24,28.05
"93,880","22/8/2024, 10:47",-26.08,30.11
"95,541","4/9/2024, 08:57",-29.76,30.94
"96,367","10/9/2024, 14:30",-26.94,29.24
"97,819","21/9/2024, 00:15",-32.05,25.51
"99,742","3/10/2024, 06:31",-30.54,29.44
"101,389","14/10/2024, 14:45",-25.9,28.1
"103,001","26/10/2024, 20:18",-25.52,27.94
"106,462","22/11/2024, 12:36",-25.78,28.16
"84,229","6/6/2024, 11:19",-25.68,28.14
"84,475","9/6/2024, 19:55",-26,29.04
"86,207","5/7/2024, 12:39",-26.03,27.98
"88,239","25/7/2024, 13:10",-26.11,28.09
"90,166","29/7/2024, 09:21",-26.15,28.39
"92,095","7/8/2024, 09:53",-29.91,30.98
"93,881","22/8/2024, 10:58",-26.25,27.91
"95,543","4/9/2024, 09:08",-34.33,19.03
"96,368","10/9/2024, 14:30",-25.47,27.83
"97,823","21/9/2024, 01:14",-32.37,22.58
"99,449","2/10/2024, 07:23",-29.86,30.97
"99,743","3/10/2024, 06:32",-26.38,28.2
"101,390","14/10/2024, 14:58",-26.13,28.3
"103,003","26/10/2024, 20:24",-25.74,28.53
"104,713","8/11/2024, 12:55",-26.43,28.08
"106,463","22/11/2024, 12:48",-25.78,28.16
"104,809","9/11/2024, 08:25",-26.12,27.88
"84,230","6/6/2024, 11:23",-34.07,18.88
"84,486","10/6/2024, 05:33",-26,29.04
"86,209","5/7/2024, 13:13",-34.01,24.29
"88,240","25/7/2024, 13:10",-26.27,28.06
"90,167","29/7/2024, 09:21",-26.71,27.87
"92,096","7/8/2024, 09:54",-33.85,18.64
"93,883","22/8/2024, 11:12",-26.07,28.06
"95,544","4/9/2024, 09:10",-25.76,31.02
"97,824","21/9/2024, 01:44",-33.99,18.64
"99,450","2/10/2024, 07:24",-26.24,28.05
"99,744","3/10/2024, 06:36",-32.98,27.44
"101,391","14/10/2024, 15:06",-33.73,25.39
"103,004","26/10/2024, 20:29",-26.04,27.92
"104,717","8/11/2024, 13:21",-26.39,27.85
"106,465","22/11/2024, 12:57",-23.32,30.68
"84,489","10/6/2024, 08:19",-26.03,28.97
"84,231","6/6/2024, 11:24",-25.68,28.14
"86,210","5/7/2024, 13:16",-33.85,18.64
"88,242","25/7/2024, 13:12",-33.85,18.7
"90,168","29/7/2024, 09:24",-26.26,27.93
"92,097","7/8/2024, 09:54",-33.8,18.5
"93,884","22/8/2024, 11:18",-27.82,23.01
"95,545","4/9/2024, 09:22",-26.05,28.21
"97,825","21/9/2024, 01:58",-25.73,31.08
"99,434","2/10/2024, 05:15",-26.95,26.63
"99,745","3/10/2024, 07:02",-24.94,29.69
"101,392","14/10/2024, 15:07",-32.88,27.39
"104,720","8/11/2024, 13:30",-26.31,28.2
"84,203","6/6/2024, 00:42",-26.06,28.28
"106,466","22/11/2024, 13:06",-26.28,27.85
"103,006","26/10/2024, 20:47",-26.29,28.16
"84,232","6/6/2024, 11:31",-25.68,28.14
"84,491","10/6/2024, 08:22",-33.87,18.69
"86,211","5/7/2024, 13:25",-33.92,18.43
"88,243","25/7/2024, 13:12",-32.78,26.85
"90,169","29/7/2024, 09:26",-26.12,28.45
"92,098","7/8/2024, 10:02",-33.8,18.5
"93,885","22/8/2024, 11:19",-31.58,28.77
"95,547","4/9/2024, 09:32",-29.84,31.03
"97,826","21/9/2024, 02:15",-31.05,30.21
"97,863","21/9/2024, 09:45",-26.23,28
"97,828","21/9/2024, 02:26",-29.81,31.04
"97,880","21/9/2024, 12:30",-29.65,31.03
"97,958","22/9/2024, 00:00",-27.03,28.6
"97,844","21/9/2024, 07:17",-33.95,22.46
"97,882","21/9/2024, 12:36",-25.77,28.26
"97,829","21/9/2024, 03:41",-33.31,26.52
"97,866","21/9/2024, 10:05",-26.33,28.15
"97,959","22/9/2024, 00:01",-27.66,27.23
"97,845","21/9/2024, 07:24",-25.93,28.23
"97,871","21/9/2024, 11:04",-26.18,28.12
"97,862","21/9/2024, 09:31",-26.23,28
"97,895","21/9/2024, 15:08",-26.04,28.19
"97,905","21/9/2024, 16:51",-34.05,22.06
"97,830","21/9/2024, 03:46",-30.26,30.2
"97,876","21/9/2024, 12:11",-26.38,28.15
"97,886","21/9/2024, 13:09",-28.76,31.9
"97,836","21/9/2024, 06:11",-33.3,26.51
"97,955","21/9/2024, 23:12",-26.03,27.84
"97,960","22/9/2024, 00:02",-27.66,27.23
"97,963","22/9/2024, 02:16",-26.73,27.09
"97,957","21/9/2024, 23:47",-28.53,28.8
"97,965","22/9/2024, 04:36",-26.15,26.16
"97,949","21/9/2024, 21:39",-34.04,18.64
"97,969","22/9/2024, 06:58",-27.79,30.78
"97,984","22/9/2024, 10:49",-31.67,29.03
"97,986","22/9/2024, 11:30",-33.96,22.42
"97,989","22/9/2024, 12:06",-25.82,28.3
"84,233","6/6/2024, 11:32",-25.68,28.14
"84,493","10/6/2024, 08:40",-26.09,27.97
"86,213","5/7/2024, 14:12",-23.9,29.71
"88,244","25/7/2024, 13:17",-33.92,18.42
"90,170","29/7/2024, 09:28",-25.67,27.62
"92,099","7/8/2024, 10:05",-25.75,28.21
"93,887","22/8/2024, 11:45",-26.65,27.98
"95,548","4/9/2024, 09:35",-26.48,28.41
"97,827","21/9/2024, 02:22",-26.09,29.15
"99,451","2/10/2024, 07:28",-33.91,18.56
"99,746","3/10/2024, 07:04",-26.17,28.16
"101,393","14/10/2024, 15:17",-25.73,28.16
"94,011","23/8/2024, 11:02",-25.77,28.34
"103,007","26/10/2024, 21:09",-29.67,31.12
"104,721","8/11/2024, 13:39",-26.16,26.15
"106,467","22/11/2024, 13:07",-25.93,28
"94,022","23/8/2024, 12:08",-25.77,28.26
"84,234","6/6/2024, 11:33",-25.68,28.14
"76,953","27/2/2024, 16:02",-33.94,18.54
"86,215","5/7/2024, 14:36",-26.17,28.15
